#name	chrom	txStart	txEnd	name2
NM_214784	chr13	24148610	24153987	acta1b
NM_001007161	chr13	24271977	24281511	rab1ab
NM_001076766	chr13	24266240	24271650	zgc:153169
NM_001045138	chr13	24249681	24253350	pdcd2
NM_200096	chr13	24253718	24265508	tbp
NM_001007171	chr13	24291064	24298645	cep68
NM_001002513	chr13	24301538	24316882	slc1a4
NM_001007174	chr13	24421803	24423578	lgalslb
NM_001004530	chr13	24453950	24456027	fuom
NM_001327763	chr13	24455693	24457257	si:ch211-217g15.3
NM_001004529	chr13	24448657	24451786	echs1
NM_200637	chr13	24541030	24549184	adam8a
NM_200527	chr13	24549335	24557672	zgc:66426
NM_001082860	chr13	24612273	24614708	sfr1
NM_001014303	chr13	24573045	24586938	erlin1
NM_131272	chr13	24531787	24534218	msx3
NM_001004531	chr13	24534884	24538808	znf511
NM_001077609	chr13	24703748	24707527	zgc:153981
NM_001110395	chr13	24712406	24720417	dusp13a
NM_001145626	chr13	24699545	24700267	si:ch211-223p8.8
NM_001145601	chr13	24650737	24695241	slka
NM_201292	chr13	25069654	25078620	ap3m1
NM_001128681	chr13	25081904	25153816	vcla
NM_200317	chr13	25234618	25249190	chuk
NM_001003458	chr13	25291558	25293835	calhm2
NM_001017872	chr13	25272984	25277937	itprip
NM_001007372	chr13	25266501	25272311	gsto2
NM_001172401	chr13	25166806	25174729	plaua
NM_001002621	chr13	25250054	25258600	gsto1
NM_001126432	chr13	25375129	25402037	inpp5f
NM_201132	chr13	25341554	25354283	tial1
NM_001003533	chr13	25356245	25368205	bag3
NM_131632	chr13	25319248	25320274	atoh7
NM_212578	chr13	25404592	25418432	mcmbp
NM_001126397	chr13	25439380	25450853	csgalnact2
NM_181662	chr13	25454209	25502306	ret
NM_001017870	chr13	25632458	25643513	pdlim1
NM_200814	chr13	25590644	25596078	pcbd1
NM_131815	chr13	25630838	25631941	neurog3
NM_001089469	chr13	25597443	25620460	sgpl1
NM_001001841	chr13	25665083	25689372	rel
NM_200621	chr13	25693895	25711570	papolg
NM_001040391	chr13	25722756	25794774	bcl11aa
NM_201170	chr13	26649553	26668785	vrk2
NM_001145687	chr13	26910438	26912889	soul2
NM_001320191	chr13	26869943	26907957	ccdc85a
NR_135163	chr13	26869943	26907957	ccdc85a
NM_001076727	chr13	27168263	27183106	slc17a5
NM_001328193	chr13	27202201	27223553	ddx43
NM_200009	chr13	27184347	27194297	eef1a1a
NM_001013529	chr13	27638485	27652313	asrgl1
NR_030044	chr13	27664679	27664759	mir30e-2
NM_001328046	chr13	27769995	27786115	ogfrl1
NR_030042	chr13	27673616	27673695	mir30c
NM_001003454	chr13	27821237	27879119	b3gat2
NM_170765	chr13	28137546	28141849	tlx1
NM_001025532	chr13	28175484	28177176	lbx1a
NM_001030184	chr13	28134383	28135443	sdhaf4
NM_131521	chr13	28382426	28431062	fbxw4
NM_131281	chr13	28365066	28371535	fgf8a
NM_001044333	chr13	28449943	28468147	wbp1la
NM_001039988	chr13	28481862	28485438	borcs7
NM_200566	chr13	28559942	28564472	polr1c
NM_001328500	chr13	28519307	28543972	nt5c2a
NM_001144785	chr13	28487635	28512810	cnnm2a
NM_001144784	chr13	28545235	28550586	inaa
NM_212806	chr13	28470744	28480515	cyp17a1
NM_001089369	chr13	28552175	28559234	pcgf6
NM_001302229	chr13	28617483	28642703	prom2
NM_001020523	chr13	28655408	28666187	nsmce4a
NM_131316	chr13	28601721	28613447	ldb1a
NM_001327838	chr13	28773510	28781896	si:ch73-28h20.1
NM_001111149	chr13	28997960	29093910	unc5b
NM_001020536	chr13	29339991	29343845	lrit2
NM_001077339	chr13	29273775	29276084	zgc:153142
NM_001017877	chr13	29315778	29325291	rgra
NM_001077550	chr13	29291598	29294004	slc18a3a
NM_001130719	chr13	29278908	29290371	chata
NM_001018164	chr13	29331798	29337106	lrit1a
NM_001145571	chr13	29388664	29390402	chst3a
NM_131184	chr13	29640508	29673314	pax2a
NM_130959	chr13	29863142	29875810	wnt8b
NM_201496	chr13	29822182	29849765	hif1an
NM_001017994	chr13	29795643	29805809	cuedc2
NM_001122943	chr13	29902585	29904304	trmt2b
NM_212659	chr13	29904956	29913931	dnajb12a
NM_001128710	chr13	30005395	30011637	tysnd1
NM_001017833	chr13	30021765	30031126	ppa1b
NM_212803	chr13	30033097	30038447	eif4ebp2
NM_001012316	chr13	30097648	30103937	rps24
NM_201216	chr13	30097670	30101573	rps24
NM_001089385	chr13	30042198	30069221	pald1b
NM_001004626	chr13	30441747	30445349	ppifa
NM_001098388	chr13	30448810	30515515	zcchc24
NM_001328052	chr13	30524721	30531953	si:dkey-275b16.2
NM_001328086	chr13	30573601	30582859	tmem72
NM_001328090	chr13	30565835	30568919	cxcl18a.1
NM_178307	chr13	30673947	30687771	cxcl12a
NM_001037105	chr13	30781958	30787134	drgx
NM_001083819	chr13	30820725	30837332	vstm4a
NM_001110389	chr13	31017486	31034299	mapk8a
NM_213410	chr13	31162248	31165908	prdm8
NM_201042	chr13	31249333	31259182	zdhhc16a
NM_001030276	chr13	31212875	31239725	rrp12
NM_198804	chr13	31262745	31267156	pgam1a
NM_199652	chr13	31294135	31310576	rtn1a
NM_001089401	chr13	31241089	31246851	ubtd1a
NM_001145617	chr13	31259862	31262419	si:dkey-15f17.8
NM_001130512	chr13	31271714	31292794	tdrd9
NM_001319289	chr13	31294135	31304687	rtn1a
NM_001081574	chr13	31390108	31405058	pcnxl4
NM_131429	chr13	31415361	31449740	ppm1aa
NM_001113802	chr13	31343404	31383621	lrrc9
NM_001045346	chr13	31406259	31413833	dhrs7
NM_201105	chr13	31473537	31475797	six6a
NM_001006100	chr13	31517850	31551501	mnat1
NM_001009904	chr13	31489510	31491745	six1a
NM_131718	chr13	31506277	31516556	six4a
NM_001145583	chr13	31551537	31557475	trmt5
NM_001020472	chr13	31557527	31577420	slc38a6
NM_001308559	chr13	31626880	31653136	hif1aa
NM_173273	chr13	31795055	31808039	diexf
NM_001006079	chr13	32013919	32019993	osr1
NM_001089444	chr13	32315718	32323482	nt5c1ba
NM_001006031	chr13	32323851	32326392	rdh14a
NM_001128724	chr13	32445326	32446936	kcns3a
NM_001012385	chr13	32497164	32505409	matn3b
NM_001145589	chr13	32449933	32495797	wdr35
NM_001145591	chr13	32511089	32517966	bend3
NM_001002351	chr13	32530098	32595728	pdss2
NM_001004615	chr13	32676968	32682440	pqlc3
NM_001327780	chr13	32770908	32775856	si:dkey-18j18.3
NM_001327781	chr13	32770908	32775856	si:dkey-18j18.3
NM_001327779	chr13	32770908	32775856	si:dkey-18j18.3
NM_001145765	chr13	32987077	32992790	si:ch211-10a23.2
NM_001002325	chr13	32925171	32935393	rdh12
NM_201036	chr13	32909984	32924367	vti1b
NM_001305560	chr13	32936154	32984484	zfyve26
NM_001128739	chr13	32993033	33004161	plek2
NR_138147	chr13	33130680	33137134	oip5-as1
NM_001278704	chr13	33043767	33077359	trip11
NM_001083577	chr13	33099007	33115673	rtf1
NM_001013308	chr13	33115752	33121307	ndufaf1
NR_046387	chr13	33130680	33137134	oip5-as1
NM_199860	chr13	33138222	33150860	tmem39b
NM_001145694	chr13	33121270	33126231	nusap1
NM_001278703	chr13	33043767	33077359	trip11
NM_001145620	chr13	33126396	33129349	oip5
NM_213411	chr13	33080931	33096810	golga5
NM_001114925	chr13	33263663	33268285	btbd6a
NM_001128276	chr13	33212004	33231741	zgc:172120
NM_001243152	chr13	33184222	33186878	tmem234
NM_001243153	chr13	33184222	33186878	tmem234
NM_001243151	chr13	33184222	33186878	tmem234
NM_001037689	chr13	33173758	33184305	dcdc2b
NM_001145621	chr13	33167945	33170464	iqcc
NM_001346164	chr13	33331781	33338247	zgc:136302
NM_001327828	chr13	33343523	33348307	mad2l1bp
NM_213639	chr13	33497155	33499888	cfl1l
NM_001008640	chr13	33545896	33549340	mgme1
NM_001145555	chr13	33502161	33529505	rrbp1a
NM_214769	chr13	33535879	33545339	snx5
NM_001327775	chr13	33549326	33552970	si:dkey-76k16.6
NM_001089413	chr13	33560214	33562154	zgc:163030
NM_001031673	chr13	33572327	33574368	cst3
NM_001327778	chr13	33554905	33558377	si:dkey-76k16.5
NM_001256646	chr13	33685822	33696535	flrt3
NM_001012376	chr13	34639162	34667481	ism1
NM_001003562	chr13	34678238	34732489	sptlc3
NM_200165	chr13	35346970	35356011	mkks
NM_001017693	chr13	35358396	35371754	srd5a2b
NM_200411	chr13	35265776	35346699	slx4ip
NM_199432	chr13	35624875	35635085	erlec1
NM_212581	chr13	35754742	35766411	tacc3
NM_001290348	chr13	35730630	35746328	kcnk1b
NM_212937	chr13	35778496	35782179	mycla
NM_001145575	chr13	35730630	35736364	kcnk1b
NM_001007451	chr13	35799700	35827764	mfsd2aa
NM_001077315	chr13	35848529	35851129	zgc:153911
NM_001145588	chr13	35829729	35835603	si:ch211-67f13.7
NM_214759	chr13	35913842	35924434	lgmn
NM_001002084	chr13	36009013	36015650	med6
NM_001123256	chr13	36070945	36139029	slc8a3
NM_001017594	chr13	36186068	36193434	cox16
NM_001168286	chr13	36195255	36265675	actn1
NM_001122751	chr13	36320354	36400150	pacs2
NM_200867	chr13	36404397	36409235	srsf5a
NM_001145681	chr13	36487097	36496094	cdkn3
NM_213110	chr13	36459714	36467786	gmfb
NM_001033106	chr13	36469798	36481099	cnih1
NM_200218	chr13	36554764	36565877	atp5s
NM_001145595	chr13	36541135	36554555	l2hgdh
NM_001347683	chr13	36513129	36538208	sos2
NM_001004560	chr13	36661244	36672372	sav1
NM_199913	chr13	36579761	36635622	map4k5
NM_001145700	chr13	36638882	36658568	atl1
NM_205563	chr13	36742532	36785286	trim9
NM_001115133	chr13	36797266	36807485	tmx1
NM_001008538	chr13	36720936	36737207	pygl
NM_001020816	chr13	36832195	36869552	frmd6
NM_174862	chr13	36914898	36946668	esr2b
NM_001166338	chr13	37147330	37163141	gphb5
NM_194412	chr13	37296585	37339634	ppp2r5eb
NM_001167958	chr13	37343202	37349099	wdr89
NM_200254	chr13	37460600	37474698	snapc1b
NM_001007132	chr13	37480000	37482556	zgc:123068
NM_001007133	chr13	37491625	37494400	zgc:152791
NM_001291934	chr13	37491625	37494400	zgc:152791
NM_001291933	chr13	37497387	37505037	si:dkey-188i13.7
NM_001256645	chr13	37512879	37517007	si:dkey-188i13.9
NM_001172636	chr13	37519681	37523708	si:dkey-188i13.10
NM_001256713	chr13	37524779	37527950	si:dkey-188i13.11
NM_001113581	chr13	38087803	38096818	zgc:171579
NM_001077317	chr13	38688630	38730271	zgc:153049
NM_213264	chr13	38993575	39033917	col9a1b
NM_001111187	chr13	39110250	39145332	zgc:172136
NM_001145594	chr13	39062846	39101499	fam135a
NM_001202417	chr13	39363983	39365299	marveld1
NM_001128272	chr13	39603621	39704926	zgc:171482
NM_131858	chr13	39785660	39821445	sfrp5
NM_001145554	chr13	40121488	40156880	zgc:123010
NM_001256216	chr13	40160705	40190477	pyroxd2
NM_213119	chr13	40208836	40228423	slc25a28
NM_213057	chr13	40311659	40331105	got1
NM_131423	chr13	40283324	40286017	nkx2.3
NM_001013324	chr13	40271626	40275980	nkx3.3
NM_001037688	chr13	40566913	40588518	hps1
NM_001017559	chr13	40622868	40628592	morn4
NM_001004016	chr13	40591265	40600975	st3gal7
NM_212830	chr13	40644737	40647704	nkx1.2la
NM_001281800	chr13	40896611	40900508	dkk1a
NM_200605	chr13	41784371	41791059	cisd1
NM_001020757	chr13	41819005	41822029	nanp
NM_001145708	chr13	41885314	41892968	cyp1b1
NM_001045256	chr13	41885368	41890502	cyp1b1
NM_001004568	chr13	41998507	42017565	cdc42ep3
NM_001040306	chr13	42146468	42180182	kmo
NM_001111164	chr13	42119160	42139525	opn3
NM_001327824	chr13	42146454	42180288	LOC101885014
NM_001082827	chr13	42235539	42274587	march5
NR_137197	chr13	42417948	42424377	si:dkey-221j11.3
NM_200659	chr13	42476345	42491580	mlh1
NM_201147	chr13	42550152	42552982	mrpl14
NM_199479	chr13	42495144	42547941	lrrfip2
NM_001034974	chr13	42495144	42547941	lrrfip2
NM_001013501	chr13	42602509	42630506	capn2a
NM_213128	chr13	43101725	43116815	eif3s6ip
NM_001077581	chr13	43009129	43027300	zgc:153073
NM_001077794	chr13	43266574	43273374	dact2
NM_001089566	chr13	43486322	43503549	fam160b1
NM_001328189	chr13	43472321	43503549	fam160b1
NM_001130654	chr13	44690579	44694190	si:dkeyp-2e4.6
NM_001128283	chr13	44690445	44694168	si:dkeyp-2e4.6
NM_213151	chr13	44651172	44671753	glo1
NM_001030175	chr13	44565373	44601647	zfand3
NM_001002198	chr13	44626930	44645511	btbd9
NM_001017687	chr13	44720191	44752046	zbtb8os
NM_001128570	chr13	44711438	44715420	si:dkeyp-2e4.2
NM_001128282	chr13	44703791	44706915	si:dkeyp-2e4.3
NM_199715	chr13	44898885	44926706	chp1
NM_130925	chr13	44878410	44885386	khdrbs1a
NM_001145701	chr13	45195298	45198446	si:ch211-168h21.3
NM_001171032	chr13	45196928	45199896	si:rp71-36n21.1
NM_001003437	chr13	45294790	45306103	syf2
NM_001045308	chr13	45331503	45338392	rsrp1
NM_001080034	chr13	45339356	45345099	mgst3b
NM_200463	chr13	45387570	45433596	tmem57b
NM_001024819	chr13	45359862	45386122	rhd
NM_199514	chr13	45830468	45831532	olig4
NM_001004108	chr13	45843583	45863392	bsdc1
NM_213133	chr13	46040881	46043886	marcksl1a
NM_001030177	chr13	46545115	46592265	slc29a1a
NM_001114553	chr13	46698115	46701740	vip
NM_001135791	chr13	47071278	47113329	bcl2l11
NM_001098262	chr13	47514951	47520282	zmp:0000001138
NM_001328089	chr13	47520374	47524808	zmp:0000001006
NM_182860	chr13	48067440	48090018	msh6
NM_001003463	chr13	48456582	48465136	ntpcr
NM_001142263	chr13	48766428	48854203	disc1
NM_001030104	chr13	48863084	48878867	tsnax
NM_001020687	chr13	49484121	49517127	b3galnt2
NM_001291760	chr13	49436654	49478694	ggps1
NM_001291761	chr13	49436654	49478694	ggps1
NM_001002393	chr13	49923015	49934398	gpatch11
NM_001040376	chr13	49876649	49886876	pkz
NM_001114470	chr13	49894703	49920857	eif2ak2
NM_001045357	chr13	50062556	50064798	cox5b2
NM_001327788	chr13	50055424	50059778	dnajc12
NM_212838	chr13	50205643	50250501	blnk
NM_131700	chr13	50294806	50299809	vent
NR_030114	chr13	50287719	50287795	mir202
NM_131698	chr13	50307020	50309245	vox
NM_001135784	chr13	51154847	51158678	nkx6.2
NM_131586	chr13	51260356	51284550	valopa
NM_200631	chr13	51578686	51591146	srfb
NM_199954	chr13	51518775	51530158	klc1b
NM_200520	chr13	51610358	51617458	lbh
NM_200370	chr13	51735364	51743451	tmem254
NM_001128234	chr13	51757315	51764306	slc30a10
NM_213270	chr13	51747140	51754204	lclat1
NM_001327785	chr13	51653168	51662971	mrpl2
NM_001002038	chr14	50310119	50372929	anxa6
NM_001024173	chr14	1715093	2118131	pcdh2g12
NM_001024175	chr14	1715093	2174961	pcdh2g2
NM_001024174	chr14	1715093	2179368	pcdh2g1
NM_001024182	chr14	1715093	2135930	pcdh2g9
NM_001024180	chr14	1715093	2151368	pcdh2g7
NM_001024177	chr14	1715093	2166818	pcdh2g4
NM_001024183	chr14	1715093	2131776	pcdh2g10
NM_001024181	chr14	1715093	2140852	pcdh2g8
NM_001024179	chr14	1715093	2155137	pcdh2g6
NM_001024178	chr14	1715093	2158930	pcdh2g5
NM_001024185	chr14	1715093	2114058	pcdh2g13
NM_001328700	chr14	1715171	2162725	LOC103909937
NM_001024176	chr14	1715093	2162732	pcdh2g3
NM_001142584	chr14	9411663	9954512	il1rapl2
NM_200792	chr14	32497848	32509214	arr3b
NM_182862	chr14	26212935	26238392	tgfbi
NM_001144809	chr14	31448418	31457654	cd40lg
NM_001031842	chr14	48017070	48327544	fstl5
NM_001201408	chr14	47170062	47185973	zmp:0000000758
NM_001045387	chr14	1178292	1186922	arl9
NM_001289886	chr14	1460423	1682859	trpc7b
NM_001024201	chr14	1715093	2036906	pcdh2g29
NM_001024189	chr14	1715093	2083035	pcdh2g17
NM_001024200	chr14	1715093	2040643	pcdh2g28
NM_001024188	chr14	1715093	2085915	pcdh2g16
NM_001009590	chr14	2204772	2271538	pcdh2ab11
NM_001009587	chr14	2204772	2400239	pcdh2aa3
NM_001009589	chr14	2204772	2274797	pcdh2ab10
NM_001009588	chr14	2204772	2303456	pcdh2ab1
NM_001009586	chr14	2204772	2349164	pcdh2aa15
NM_001009593	chr14	2204772	2288097	pcdh2ab6
NM_001009592	chr14	2204772	2298934	pcdh2ab2
NM_001009591	chr14	2204772	2268823	pcdh2ab12
NM_001007762	chr14	2204772	2245103	pcdh2ac
NM_001009585	chr14	2204772	2409474	pcdh2aa1
NM_001009596	chr14	2204772	2277916	pcdh2ab9
NM_001009595	chr14	2204772	2281222	pcdh2ab8
NM_001009594	chr14	2204772	2288097	pcdh2ab7
NM_001324499	chr14	2740229	2780693	ndst1a
NM_001008484	chr14	2204772	2295242	pcdh2ab3
NM_001008483	chr14	2204772	2291391	pcdh2ab5
NM_001163293	chr14	3853563	3936839	snx25
NM_001105124	chr14	5498093	5510190	kazald2
NM_001114586	chr14	6122671	6212349	abca1b
NM_205684	chr14	6684599	6707861	hnrnph1
NM_001302262	chr14	7071177	7089588	hars
NM_001256636	chr14	7145894	7213531	gfra3
NM_001302256	chr14	7071177	7089588	hars
NM_001278837	chr14	7458271	7476219	tmem173
NM_001014305	chr14	7596259	7610277	zgc:110843
NM_001145091	chr14	8022530	8129983	nrg2b
NM_200073	chr14	8641435	8696391	rps6kal
NM_200653	chr14	10350960	10430945	atrx
NM_198360	chr14	12230726	12531038	gria3b
NM_001076568	chr14	11770787	11800613	prps1b
NM_001044746	chr14	13446868	13538102	cnga5
NM_199714	chr14	13694216	13788682	rraga
NM_175576	chr14	14272091	14291136	plp1a
NM_001166332	chr14	14009514	14227298	nlgn3a
NM_001346152	chr14	14765232	14849821	uvssa
NM_001029962	chr14	15463402	15509424	ergic1
NM_130945	chr14	15511490	15651111	flt4
NM_201467	chr14	15982465	15995749	prpf19
NM_001002180	chr14	16178273	16448596	mgat4b
NM_200376	chr14	17137265	17257747	fgfrl1a
NM_001080068	chr14	20572395	20594501	ids
NM_199549	chr14	20826621	20843823	maea
NM_200207	chr14	21626496	21635169	rad9a
NM_001024387	chr14	21874854	21976600	gabrb2
NM_001020711	chr14	23449937	23504144	nr3c1
NM_001039461	chr14	23296745	23381910	med12
NR_135142	chr14	23980945	23986476	LOC107195253
NM_131736	chr14	24194572	24463888	slit3
NM_001007136	chr14	24766074	24781335	matr3l1.1
NM_131402	chr14	25520362	25607950	glra1
NM_001002367	chr14	25293357	25301737	slc25a48
NM_001002556	chr14	30217090	30280036	mrpl11
NM_001077608	chr14	29988252	30017158	mtus1a
NM_001003466	chr14	31189643	31205062	fam122b
NM_001305618	chr14	30836636	31125900	gpc3
NM_001007287	chr14	31317135	31328184	fhl1a
NM_131860	chr14	30752012	30810834	gpc4
NM_001112675	chr14	30652870	30718904	mbnl3
NM_001007399	chr14	31844055	31918445	fgf13a
NM_001122844	chr14	33145836	33165395	cul4b
NM_205598	chr14	33790469	33936196	gria1a
NM_001097587	chr14	33644383	33704055	cyfip2
NM_001080598	chr14	34295074	34431550	ablim3
NM_001003587	chr14	35351574	35391906	glrbb
NM_199532	chr14	35906411	35927715	elovl6
NM_001020465	chr14	36425299	36523089	rnf130
NM_131782	chr14	38662284	38690794	glra4a
NM_001002495	chr14	38534764	38538141	uqcrq
NM_173260	chr14	40485249	40506823	taf7
NM_001127519	chr14	39935159	40022712	pcdh19
NM_001080567	chr14	40552481	40724413	drp2
NM_173287	chr14	41151160	41161954	chrnb3b
NM_001012263	chr14	41233106	41311103	fgfrl1b
NM_001115099	chr14	41805246	41812094	pcdh18b
NM_001076572	chr14	45981386	46011935	atp8a1
NM_001004573	chr14	46802161	46980420	macrod1
NM_001115143	chr14	47483345	47629281	prom1a
NM_131314	chr14	47697384	47845744	ldb2a
NM_001190934	chr14	49122948	49258059	rxfp1
NM_001083566	chr14	50052883	50075367	sept8b
NM_001017782	chr14	50475099	50809688	dctn4
NM_001137555	chr14	50456583	50472642	gpx3
NM_001114469	chr14	51641226	51651266	cox18
NM_198357	chr14	51765597	51802874	tcerg1a
NM_212566	chr14	34042	38978	aurkb
NM_178132	chr14	6195	7748	nkx3.2
NM_213211	chr14	40036	43671	tmem107
NM_201039	chr14	99702	116100	wdr1
NM_131273	chr14	241571	243459	msx1a
NR_030028	chr14	157001	157083	mir25
NM_001302253	chr14	160257	168068	gpc2
NM_200679	chr14	219614	223538	lyar
NM_001082999	chr14	223951	228318	zbtb49
NR_030048	chr14	156736	156810	mir93
NM_198803	chr14	195916	204846	otop1
NM_001024425	chr14	228851	234015	stx18
NM_001029973	chr14	212140	215222	tmem128
NM_212569	chr14	150201	158517	mcm7
NR_030018	chr14	156894	156981	mir19d
NM_001080593	chr14	270423	271305	hs3st1
NM_001114567	chr14	461375	470136	zgc:172215
NM_001122600	chr14	508472	509757	spry1
NM_212823	chr14	544322	549849	fgf2
NM_001089522	chr14	533607	542491	nudt6
NM_001080086	chr14	623898	632510	zgc:158257
NM_001013482	chr14	663666	670730	ube2ka
NM_199878	chr14	739054	745362	trim35-27
NM_194364	chr14	771901	774695	adra2da
NM_001130593	chr14	714223	718193	tlr1
NM_212639	chr14	693788	711667	ints10
NM_200719	chr14	891504	898801	arl3l2
NM_201304	chr14	853751	880891	rgs14a
NM_001003569	chr14	924015	952586	acsl1b
NM_001258230	chr14	1051763	1080343	slc16a2
NM_198209	chr14	1152703	1160097	hopx
NM_001128574	chr14	1291268	1300808	il21
NM_001290213	chr14	1226795	1251685	adad1
NM_001076637	chr14	1422192	1432756	pmt
NM_001320211	chr14	1389438	1419835	zgc:152774
NM_001045338	chr14	1660927	1662283	hrh2a
NR_039355	chr14	2488626	2488721	vtrna4
NM_001013264	chr14	2569320	2613874	fgf18a
NM_203420	chr14	2690678	2728761	bicc2
NM_131590	chr14	2787478	2801243	cd74a
NM_001256043	chr14	2811490	2820447	slc35a4
NR_045688	chr14	2811490	2819506	slc35a4
NM_131672	chr14	3170815	3202039	csf1ra
NM_001289884	chr14	3304304	3358586	trpc3
NM_001020513	chr14	3388235	3396243	gstp2
NM_131734	chr14	3399998	3406739	gstp1
NM_001080560	chr14	3409253	3429823	fnta
NM_001098776	chr14	3837892	3854353	lrp2bp
NM_001048066	chr14	4022952	4036126	casp3b
NM_205648	chr14	4044399	4054787	dhrs13l1
NM_001013527	chr14	3941154	3969501	enpp6
NM_001328374	chr14	3977512	4013657	irf2
NM_001320188	chr14	3977512	4014033	irf2
NM_001017822	chr14	4339780	4378320	zgc:110204
NM_001301369	chr14	4489476	4501370	ap1ar
NM_001305661	chr14	4810237	4812663	nanos1
NM_001007158	chr14	5087800	5100419	pcgf1
NM_001007134	chr14	5079021	5082090	lbx2
NM_182871	chr14	5201160	5239663	fgf24
NM_001166155	chr14	5283013	5335565	npm1b
NM_153651	chr14	5349844	5371576	tlx2
NM_198809	chr14	5554622	5558312	tubb4b
NM_199690	chr14	5528343	5553348	aup1
NM_001037241	chr14	5630161	5631234	kctd8
NM_001199870	chr14	5560059	5609746	loxl3a
NM_001013553	chr14	5852521	5868847	bscl2l
NM_200199	chr14	5922161	5938914	smu1a
NM_001202495	chr14	5902975	5918558	hdx
NM_001202494	chr14	5902975	5922186	hdx
NM_200264	chr14	6213585	6220240	nipsnap3a
NM_001007455	chr14	6228698	6233919	thg1l
NM_212587	chr14	6655654	6659400	hnrnpaba
NM_001002516	chr14	6647849	6655018	nme5
NM_131444	chr14	6639953	6646946	gnb2l1
NM_199683	chr14	6666140	6680862	eif4ebp3l
NM_001111226	chr14	6742265	6745211	hbegfa
NM_001077568	chr14	6834587	6858237	ctsf
NM_001013291	chr14	6824852	6831331	trpt1
NM_199626	chr14	7014547	7068608	trappc11
NM_212795	chr14	7091479	7102610	dnd1
NM_001258317	chr14	7434708	7437656	si:ch211-39i2.2
NM_212777	chr14	7391320	7433644	brd8
NM_200959	chr14	7585726	7595079	ube2d2
NM_001017856	chr14	7483733	7579298	ppp3cb
NM_001002626	chr14	7737326	7774302	zgc:92242
NM_200468	chr14	8144730	8150465	eif1ad
NM_001089537	chr14	8150789	8166279	tmco6
NM_212677	chr14	8168945	8190555	dnajc4
NM_001082979	chr14	8313011	8319688	zgc:162144
NM_001002333	chr14	8288252	8308630	stx5a
NM_001020752	chr14	8500307	8508403	trmt112
NM_001045429	chr14	8596515	8634464	zgc:153681
NM_200266	chr14	8730681	8750053	sybl1
NM_001003888	chr14	8771322	8779335	polr1d
NM_001161663	chr14	8836147	8893954	arhgef9b
NM_001004009	chr14	8959900	8975218	asb12b
NM_001256251	chr14	8981668	9030587	msnb
NM_001040301	chr14	9156744	9169831	rell2
NM_001161336	chr14	9115756	9122234	fb06f03
NM_001164461	chr14	9084835	9094538	tbx22
NM_201209	chr14	9099084	9114873	sh3bgrl
NM_001079991	chr14	9201314	9216363	atoh8
NM_213447	chr14	9275881	9282303	tmem129
NM_199516	chr14	9175444	9193194	st3gal5
NM_001003766	chr14	10037990	10065624	fam199x
NM_001003553	chr14	10068515	10081349	commd5
NM_001089527	chr14	10199454	10209784	p2ry10
NM_001020648	chr14	10155251	10156744	cysltr1
NM_001113596	chr14	10319148	10350197	nup62l
NM_001040407	chr14	10446480	10456575	fgf16
NM_001077781	chr14	10648344	10668636	zdhhc15b
NM_001020678	chr14	11089414	11093560	glod5
NM_001077607	chr14	11121037	11124541	irg1l
NM_001105590	chr14	11198895	11201331	zgc:174917
NM_001305473	chr14	11144478	11150634	si:ch211-153b23.4
NM_001105523	chr14	11672281	11714639	znf711
NM_001165918	chr14	11760683	11765476	tmsb1
NM_199735	chr14	11715049	11745640	zgc:66447
NM_201326	chr14	11836914	11861615	hspa9
NM_200680	chr14	11866856	11870355	rhogd
NM_001017631	chr14	11803520	11805920	kctd12b
NM_200990	chr14	11872979	11899849	hdac3
NM_199700	chr14	12064361	12085432	magt1
NM_001326547	chr14	12085856	12180613	thoc2
NM_001002326	chr14	13147184	13219010	pls3
NM_001351716	chr14	14262834	14267478	pcdh20
NM_001077174	chr14	14302536	14317421	fut11
NM_001077536	chr14	14317380	14337613	znf185
NM_001017674	chr14	14341154	14353520	nsdhl
NM_001013573	chr14	14361710	14381441	acrc
NM_001256194	chr14	14536130	14540606	slbp
NM_001017359	chr14	14419791	14440097	ogt.1
NM_001018105	chr14	14419791	14440097	ogt.1
NM_001018106	chr14	14419791	14440097	ogt.1
NM_001018107	chr14	14419791	14440097	ogt.1
NM_001256193	chr14	14536130	14540606	slbp
NM_213548	chr14	14759332	14762998	nkx1.2lb
NM_001198751	chr14	14850120	14851161	zgc:158852
NM_213067	chr14	15454689	15458061	dusp1
NM_001326539	chr14	15358890	15434527	neurl1b
NM_001007218	chr14	15716617	15717736	npy7r
NM_001130662	chr14	15668551	15684769	trim105
NM_001037372	chr14	15821419	15845488	ptcd3
NM_200366	chr14	15728883	15739230	prelid1a
NM_001001401	chr14	15788385	15818017	immt
NM_201056	chr14	15763886	15776998	mxd3
NM_001004600	chr14	15778290	15786299	rnf103
NM_001159584	chr14	16039349	16046556	itln3
NM_213448	chr14	16127084	16171188	canx
NM_213069	chr14	16472059	16504786	tcirg1b
NM_001037406	chr14	16465756	16469482	zgc:123335
NM_001309846	chr14	16465756	16469534	zgc:123335
NM_001312913	chr14	16460338	16465752	sqstm1
NM_001328048	chr14	16734825	16742613	dicp2.2
NM_001328049	chr14	16734825	16742613	dicp2.2
NM_001258234	chr14	16734825	16742613	dicp2.2
NM_001258226	chr14	16724159	16732465	dicp2.1
NM_001014818	chr14	16759661	16762785	phox2bb
