#name	chrom	txStart	txEnd	name2
NM_168112	chr3L	5155820	5248448	shep
NM_168111	chr3L	5160685	5277944	shep
NM_167852	chr3L	1036368	1101089	bab1
NM_139612	chr3L	4193992	4224003	CG43367
NM_139516	chr3L	3145404	3148358	Usp5
NM_079937	chr3L	2090497	2115611	sls
NM_079233	chr3L	7339463	7341893	lark
NM_001274385	chr3L	2039680	2115611	sls
NM_001274384	chr3L	2039680	2115611	sls
NM_001274383	chr3L	2039680	2115611	sls
NM_001274382	chr3L	2039680	2115611	sls
NM_001274381	chr3L	2039680	2115611	sls
NM_001274380	chr3L	2039680	2115611	sls
NM_001274379	chr3L	2039680	2115611	sls
NM_001274378	chr3L	2039680	2115611	sls
NM_001274377	chr3L	2039680	2115611	sls
NM_001274376	chr3L	2039680	2115611	sls
NM_001274375	chr3L	2039680	2115611	sls
NM_001274312	chr3L	1036368	1101089	bab1
NM_001274311	chr3L	1036368	1101089	bab1
NM_001274310	chr3L	1036368	1101089	bab1
NM_001259707	chr3L	5157907	5277944	shep
NM_001259684	chr3L	4193992	4224003	CG43367
NM_001259660	chr3L	3145404	3148358	Usp5
NM_001259622	chr3L	2088537	2115611	sls
NM_001202119	chr3L	4193992	4224003	CG43367
NM_001347744	chr3L	3145404	3148152	Usp5
NM_001104092	chr3L	9435535	9438704	MTF-1
NM_001104091	chr3L	9430311	9438711	MTF-1
NM_001104090	chr3L	9430311	9438711	MTF-1
NM_001169961	chr3L	12580671	12596018	ara
NM_001144483	chr3L	14672838	14747868	ome
NM_168557	chr3L	13537936	13666749	bru3
NM_168462	chr3L	11522756	11534478	Mob2
NM_168461	chr3L	11522756	11553112	Mob2
NM_168460	chr3L	11524295	11558739	Mob2
NM_168343	chr3L	9430311	9438711	MTF-1
NM_140217	chr3L	11524295	11562233	Mob2
NM_140054	chr3L	9430311	9438711	MTF-1
NM_079335	chr3L	13537936	13666749	bru3
NM_079321	chr3L	12580671	12596018	ara
NM_001300074	chr3L	9430311	9438711	MTF-1
NM_001300073	chr3L	9430311	9439490	MTF-1
NM_001274879	chr3L	13537936	13803400	bru3
NM_001274878	chr3L	13537936	13798527	bru3
NM_001274784	chr3L	11524295	11534478	Mob2
NM_001259779	chr3L	10481411	10590967	Rbfox1
NM_001259778	chr3L	10481411	10593403	Rbfox1
NM_001202171	chr3L	13533596	13666749	bru3
NM_001202170	chr3L	13537936	13666749	bru3
NM_001202169	chr3L	13537936	13666749	bru3
NM_001202168	chr3L	13537936	13666749	bru3
NM_001202167	chr3L	13536544	13666749	bru3
NM_001202166	chr3L	13521906	13666749	bru3
NM_001202165	chr3L	13535474	13666749	bru3
NM_001202164	chr3L	13537936	13666749	bru3
NM_001202163	chr3L	13535474	13666749	bru3
NM_001202162	chr3L	13537936	13666749	bru3
NM_001202161	chr3L	13537936	13666749	bru3
NM_001104183	chr3L	20970811	20974700	CG33286
NM_001043177	chr3L	24074179	24299205	Snap25
NM_001043176	chr3L	24074179	24299205	Snap25
NM_168826	chr3L	19918241	19923462	Su(z)12
NM_143802	chr3L	19918241	19923462	Su(z)12
NM_079427	chr3L	18872746	18878245	Ugt
NM_079407	chr3L	17823332	17839767	Grd
NM_001103993	chr3L	442578	540614	klar
NM_001043111	chr3L	434082	540614	klar
NM_001274266	chr3L	259042	264380	Tudor-SN
NM_001274254	chr3L	129449	145895	Pdk1
NM_167846	chr3L	914073	982582	Glut1
NM_167790	chr3L	129449	144642	Pdk1
NM_138203	chr3L	654362	657971	Rev1
NM_138177	chr3L	259294	264380	Tudor-SN
NM_079149	chr3L	434298	540614	klar
NM_001274306	chr3L	914073	980603	Glut1
NM_001274305	chr3L	914073	982582	Glut1
NM_001274304	chr3L	914073	985622	Glut1
NM_001274303	chr3L	914073	985622	Glut1
NM_001274282	chr3L	434298	540614	klar
NR_133140	chr3L	130729	131571	CR45805
NR_124740	chr3L	392005	393255	CR45378
NM_001104004	chr3L	1569180	1575620	CG12004
NM_001144397	chr3L	1832635	1835164	Cpr62Bb
NM_176271	chr3L	1307223	1311805	CG2469
NM_176270	chr3L	1307547	1311805	CG2469
NM_167928	chr3L	1963142	1966805	SCOT
NM_167897	chr3L	1571900	1574732	CG12004
NM_139426	chr3L	1964458	1966805	SCOT
NM_139410	chr3L	1832635	1835164	Cpr62Bb
NM_139392	chr3L	1674708	1715541	CG7991
NM_139370	chr3L	1569180	1574732	CG12004
NM_001299970	chr3L	1569180	1576330	CG12004
NM_001274372	chr3L	1964458	1966805	SCOT
NM_001274363	chr3L	1832635	1835164	Cpr62Bb
NM_001274324	chr3L	1342718	1475257	Ptp61F
NM_001202089	chr3L	1688808	1715541	CG7991
NM_001144407	chr3L	2719414	2762170	Mrtf
NM_001031933	chr3L	2466860	2499226	CG45186
NM_206255	chr3L	2601454	2630064	Pxn
NM_206254	chr3L	2601454	2630064	Pxn
NM_206253	chr3L	2601454	2629371	Pxn
NM_206246	chr3L	2457902	2499226	CG45186
NM_206244	chr3L	2483258	2499226	CG45186
NM_167957	chr3L	2609734	2630064	Pxn
NM_167951	chr3L	2488803	2492613	CG1146
NM_167950	chr3L	2488803	2492613	CG1146
NM_139468	chr3L	2490219	2492613	CG1146
NM_079167	chr3L	2601454	2630064	Pxn
NM_001299990	chr3L	2387991	2499226	CG45186
NM_001299986	chr3L	2428909	2499226	CG45186
NM_001259651	chr3L	2717614	2766536	Mrtf
NM_001104025	chr3L	3717216	3801288	CG32264
NM_001043116	chr3L	3515750	3608549	Eip63E
NM_206268	chr3L	3714825	3806459	CG32264
NM_168037	chr3L	3717216	3801288	CG32264
NM_168033	chr3L	3515750	3608549	Eip63E
NM_168031	chr3L	3401152	3424935	sty
NM_079180	chr3L	3515750	3608549	Eip63E
NM_079178	chr3L	3402815	3417961	sty
NM_080163	chr3L	3911689	3933637	Eip63F-1
NM_080071	chr3L	4062291	4064551	dib
NM_001274444	chr3L	3515750	3608549	Eip63E
NM_001202117	chr3L	3911689	3935617	Eip63F-1
NM_001202113	chr3L	3515750	3610521	Eip63E
NM_001104031	chr3L	4323529	4363974	Cip4
NM_168096	chr3L	4574963	4592295	CG42540
NM_168095	chr3L	4556086	4592295	CG42540
NM_168104	chr3L	4849437	4852461	CG32237
NM_168102	chr3L	4692782	4796253	RhoGEF64C
NM_144080	chr3L	4556086	4590769	CG42540
NM_139684	chr3L	4980002	4980769	CG17030
NM_139660	chr3L	4557272	4592295	CG42540
NM_139636	chr3L	4323529	4364102	Cip4
NM_001300007	chr3L	4557272	4592295	CG42540
NM_001274496	chr3L	4692782	4796253	RhoGEF64C
NM_001274492	chr3L	4557272	4592295	CG42540
NM_001274491	chr3L	4557272	4592295	CG42540
NM_001274490	chr3L	4557272	4592295	CG42540
NM_001274484	chr3L	4322490	4364102	Cip4
NM_001274483	chr3L	4322490	4364102	Cip4
NM_001259698	chr3L	4574963	4592295	CG42540
NM_001259706	chr3L	4936757	5079033	Con
NM_001259693	chr3L	4323529	4364102	Cip4
NM_001259692	chr3L	4323529	4363974	Cip4
NM_001259691	chr3L	4323529	4364102	Cip4
NM_001259689	chr3L	4323529	4345497	Cip4
NM_001259690	chr3L	4322490	4364102	Cip4
NM_001259688	chr3L	4322671	4364102	Cip4
NM_001259687	chr3L	4322671	4364102	Cip4
NM_001104039	chr3L	5503527	5510860	CG34342
NM_001169880	chr3L	5503527	5510860	CG34342
NM_139739	chr3L	5897637	5899395	CG5592
NM_139728	chr3L	5767016	5768794	Ppat-Dpck
NM_139725	chr3L	5630982	5648936	Blimp-1
NM_001300016	chr3L	5630982	5652094	Blimp-1
NM_001274514	chr3L	5636014	5648936	Blimp-1
NM_001274513	chr3L	5630982	5648936	Blimp-1
NM_001104056	chr3L	6944680	6948662	tow
NM_206282	chr3L	6550738	6592149	CG18769
NM_206281	chr3L	6550738	6592149	CG18769
NM_206280	chr3L	6550737	6592149	CG18769
NM_168170	chr3L	6550738	6592149	CG18769
NM_168169	chr3L	6550738	6592149	CG18769
NM_144449	chr3L	6550738	6593940	CG18769
NM_139804	chr3L	6942855	6948662	tow
NM_139788	chr3L	6400589	6485964	CG42747
NM_001300025	chr3L	6550738	6592149	CG18769
NM_001274561	chr3L	6942855	6949313	tow
NM_001274560	chr3L	6942855	6949313	tow
NM_001274559	chr3L	6942855	6949313	tow
NM_001259718	chr3L	6550737	6592149	CG18769
NM_001043131	chr3L	8241130	8281147	Dscam4
NM_001144437	chr3L	8238646	8281147	Dscam4
NM_001144436	chr3L	8238646	8282397	Dscam4
NM_206297	chr3L	7650547	7759123	CG32373
NM_206294	chr3L	7593090	7639573	Pura
NM_168252	chr3L	7979045	8050333	nmo
NM_168251	chr3L	7979045	8052669	nmo
NM_168250	chr3L	7979045	8050333	nmo
NM_168249	chr3L	7979045	8050333	nmo
NM_168248	chr3L	7979045	8050333	nmo
NM_168233	chr3L	7814336	7867369	Pdp1
NM_168229	chr3L	7650547	7759123	CG32373
NM_079243	chr3L	7979045	8050333	nmo
NM_080017	chr3L	8125326	8127818	Uba2
NM_001274643	chr3L	8241130	8281147	Dscam4
NM_001274642	chr3L	8238646	8282397	Dscam4
NM_001274626	chr3L	7979045	8054147	nmo
NM_001274618	chr3L	7814336	7867369	Pdp1
NM_001274604	chr3L	7597229	7639573	Pura
NM_001169916	chr3L	8754142	8798719	Fhos
NM_001144442	chr3L	8649470	8651011	Pex7
NM_168322	chr3L	9150614	9179355	Rdl
NM_168321	chr3L	9145837	9182149	Rdl
NM_168299	chr3L	8912541	8932065	Tsp66E
NM_168298	chr3L	8912498	8932065	Tsp66E
NM_168294	chr3L	8766441	8791446	Fhos
NM_168293	chr3L	8766441	8798719	Fhos
NM_139994	chr3L	8647144	8651011	Pex7
NM_139977	chr3L	8518884	8520295	GstO3
NM_140026	chr3L	9041374	9045042	Doc1
NM_079267	chr3L	9149397	9177542	Rdl
NM_079261	chr3L	8912541	8932065	Tsp66E
NM_001274688	chr3L	9145837	9182149	Rdl
NM_001274687	chr3L	9145837	9182149	Rdl
NM_001274686	chr3L	9145837	9182149	Rdl
NM_001274683	chr3L	9041828	9045042	Doc1
NM_001274670	chr3L	8753618	8798719	Fhos
NM_001259755	chr3L	8761450	8798719	Fhos
NM_001259754	chr3L	8766441	8798719	Fhos
NM_001259753	chr3L	8766441	8798719	Fhos
NM_001202143	chr3L	8766441	8798719	Fhos
NM_001202142	chr3L	8766441	8798719	Fhos
NM_001104100	chr3L	9908119	9965604	bma
NM_001038909	chr3L	9829421	9834345	CG43897
NM_001038908	chr3L	9819214	9834345	CG43897
NM_176313	chr3L	9821667	9834345	CG43897
NM_176312	chr3L	9821667	9834345	CG43897
NM_176311	chr3L	9816061	9834345	CG43897
NM_176310	chr3L	9819214	9834345	CG43897
NM_176309	chr3L	9816061	9834345	CG43897
NM_176308	chr3L	9819214	9834345	CG43897
NM_168379	chr3L	9821667	9834345	CG43897
NM_168352	chr3L	9547219	9594509	CG42673
NM_140132	chr3L	10220484	10225240	scramb1
NM_079286	chr3L	9698335	9699879	Ubc4
NM_001300085	chr3L	9698335	9700481	Ubc4
NM_001300084	chr3L	9698335	9700245	Ubc4
NM_001274746	chr3L	9974650	10139360	dpr6
NM_001274745	chr3L	9974650	10113488	dpr6
NM_001274741	chr3L	9908119	9967298	bma
NM_001274740	chr3L	9927522	9965604	bma
NM_001274734	chr3L	9829421	9834345	CG43897
NM_001274733	chr3L	9829421	9834345	CG43897
NM_001274732	chr3L	9813846	9834345	CG43897
NM_001274731	chr3L	9829421	9834345	CG43897
NM_001274730	chr3L	9813846	9834345	CG43897
NM_001274729	chr3L	9813846	9834345	CG43897
NM_001274728	chr3L	9813846	9834345	CG43897
NM_001274727	chr3L	9813846	9834345	CG43897
NM_001202149	chr3L	9547219	9596713	CG42673
NR_133212	chr3L	10332460	10367450	CR46006
NR_133211	chr3L	10326764	10367450	CR46006
NR_133210	chr3L	10323500	10367450	CR46006
NR_133209	chr3L	10323500	10367450	CR46006
NM_001104113	chr3L	11136048	11163984	IRSp53
NM_001104112	chr3L	11136048	11163984	IRSp53
NM_168448	chr3L	11136048	11163984	IRSp53
NM_140156	chr3L	10876314	10879037	CG6418
NM_001300098	chr3L	11136048	11163984	IRSp53
NM_176322	chr3L	12188817	12190580	Est-6
NM_168487	chr3L	12008224	12064859	rols
NM_168470	chr3L	11650516	11680344	CG32085
NM_079305	chr3L	11795613	11798875	Klp68D
NM_001300108	chr3L	11850648	11938872	CG44837
NM_001274820	chr3L	12188817	12190705	Est-6
NM_001274810	chr3L	12008224	12064859	rols
NM_001274808	chr3L	12008224	12064859	rols
NM_001274797	chr3L	11795613	11798875	Klp68D
NM_001043139	chr3L	13228691	13279642	caps
NM_001316462	chr3L	13228691	13279642	caps
NM_168555	chr3L	13495626	13502492	Tgi
NM_168540	chr3L	13228691	13279642	caps
NM_168525	chr3L	12844253	12849791	CG10948
NM_168524	chr3L	12844253	12850117	CG10948
NM_140401	chr3L	13486796	13502492	Tgi
NM_140349	chr3L	12844253	12850117	CG10948
NM_079332	chr3L	13228691	13279642	caps
NM_001144481	chr3L	14412990	14510074	bbg
NM_001144480	chr3L	14412990	14427378	bbg
NM_001144479	chr3L	14412827	14427378	bbg
NM_001144478	chr3L	14412827	14427378	bbg
NM_001144477	chr3L	14412990	14476688	bbg
NM_001144475	chr3L	13867413	13903236	dysc
NM_001144474	chr3L	13885725	13903236	dysc
NM_168589	chr3L	14541536	14550975	Gbs-70E
NM_168571	chr3L	14020314	14029121	Ptip
NM_140451	chr3L	14541045	14550975	Gbs-70E
NM_140448	chr3L	14412990	14536276	bbg
NM_140447	chr3L	14412827	14448573	bbg
NM_140411	chr3L	13867413	13903236	dysc
NM_080073	chr3L	14274342	14368639	fz
NM_001274913	chr3L	14540936	14550975	Gbs-70E
NM_001274907	chr3L	14274342	14368639	fz
NM_001274884	chr3L	13867413	13903236	dysc
NM_001274883	chr3L	13867413	13903236	dysc
NM_001274882	chr3L	13867413	13903236	dysc
NM_001274881	chr3L	13867413	13903236	dysc
NM_001259826	chr3L	14412990	14536276	bbg
NM_001032402	chr3L	15066240	15090193	Plp
NM_001043141	chr3L	14805135	14867705	CG17839
NM_001144484	chr3L	15588859	15609125	RhoGAP71E
NM_206363	chr3L	14805135	14882224	CG17839
NM_168630	chr3L	15588859	15603119	RhoGAP71E
NM_168629	chr3L	15588859	15609125	RhoGAP71E
NM_140527	chr3L	15588859	15603119	RhoGAP71E
NM_140472	chr3L	14921691	14942906	DCX-EMAP
NM_140471	chr3L	14903804	14942907	DCX-EMAP
NM_001274958	chr3L	15588859	15609125	RhoGAP71E
NM_001274957	chr3L	15588859	15609125	RhoGAP71E
NM_001274937	chr3L	15066240	15079425	Plp
NM_001274936	chr3L	15066240	15094724	Plp
NM_001274935	chr3L	15066080	15094724	Plp
NM_001274934	chr3L	15066240	15090193	Plp
NM_001274933	chr3L	15066240	15090193	Plp
NM_001274932	chr3L	15066240	15094724	Plp
NM_001274931	chr3L	15066240	15079425	Plp
NM_001274930	chr3L	15066240	15088553	Plp
NM_001274922	chr3L	14926431	14942469	DCX-EMAP
NM_001274921	chr3L	14903804	14942907	DCX-EMAP
NM_001259833	chr3L	15066240	15094724	Plp
NM_001259832	chr3L	15066240	15090193	Plp
NM_001202183	chr3L	15588859	15609125	RhoGAP71E
NR_073937	chr3L	15334781	15336171	CR43992
NM_001104153	chr3L	16615865	16647882	Abl
NM_001104152	chr3L	16502033	16543370	CG43373
NM_001038936	chr3L	15851316	15898920	pHCl
NM_001038935	chr3L	15851316	15898920	pHCl
NM_001038934	chr3L	15851316	15898920	pHCl
NM_001169979	chr3L	15851316	15898920	pHCl
NM_168670	chr3L	16491837	16543370	CG43373
NM_168662	chr3L	16381771	16384479	CG4729
NM_168661	chr3L	16381771	16384371	CG4729
NM_140631	chr3L	16381771	16385957	CG4729
NM_140567	chr3L	15988235	15991640	Hip14
NM_080104	chr3L	16622369	16647882	Abl
NM_001300156	chr3L	16615865	16647882	Abl
NM_001300147	chr3L	15851316	15899029	pHCl
NM_001300146	chr3L	15851316	15899029	pHCl
NM_001274982	chr3L	15988235	15992464	Hip14
NM_001274981	chr3L	15988235	15991640	Hip14
NM_001274971	chr3L	15851316	15898920	pHCl
NM_001274970	chr3L	15851316	15898920	pHCl
NM_001274969	chr3L	15848577	15898920	pHCl
NM_001274968	chr3L	15851316	15898920	pHCl
NM_001274967	chr3L	15848577	15899029	pHCl
NM_001274966	chr3L	15851316	15899029	pHCl
NM_001274965	chr3L	15851316	15899029	pHCl
NM_001275036	chr3L	16622369	16647882	Abl
NM_001275035	chr3L	16622369	16647882	Abl
NM_001275034	chr3L	16622369	16647882	Abl
NM_001275033	chr3L	16622369	16647882	Abl
NM_001275032	chr3L	16622369	16647882	Abl
NM_001275031	chr3L	16622369	16647882	Abl
NM_001275030	chr3L	16622369	16647882	Abl
NM_001259864	chr3L	16381771	16385809	CG4729
NM_001259853	chr3L	15851316	15899029	pHCl
NM_001259852	chr3L	15851316	15899029	pHCl
NM_001014590	chr3L	17558671	17576320	Eip74EF
NM_001014589	chr3L	17036858	17042574	scaf6
NM_001104161	chr3L	17074905	17238212	Rbp6
NM_001038939	chr3L	17036858	17042574	scaf6
NM_001144490	chr3L	17428935	17433190	frc
NM_206388	chr3L	16865294	16922487	Lmpt
NM_206387	chr3L	16891225	16922487	Lmpt
NM_170635	chr3L	16891225	16922487	Lmpt
NM_168744	chr3L	17690014	17748839	Ccn
NM_168741	chr3L	17560157	17576626	Eip74EF
NM_168739	chr3L	17560157	17619325	Eip74EF
NM_168740	chr3L	17560157	17619325	Eip74EF
NM_168732	chr3L	17428935	17433589	CG32174
NM_168718	chr3L	17066747	17238212	Rbp6
NM_140720	chr3L	17428935	17433190	CG32174
NM_140673	chr3L	16865294	16922487	Lmpt
NM_079402	chr3L	17431581	17433190	frc
NM_001275050	chr3L	17058773	17238212	Rbp6
NM_001275047	chr3L	16887105	16922487	Lmpt
NM_001259887	chr3L	17560157	17619325	Eip74EF
NM_001259886	chr3L	17428935	17433621	CG32174
NM_001259879	chr3L	16865294	16922487	Lmpt
NM_001202193	chr3L	16899414	16922487	Lmpt
NM_001038943	chr3L	18600149	18617943	CG4174
NM_001038942	chr3L	18600149	18617943	CG4174
NM_001038941	chr3L	18600149	18617943	CG13380
NM_001316451	chr3L	17953357	18026032	Eip75B
NM_168770	chr3L	18611899	18614004	CG32199
NM_168757	chr3L	17953357	17961814	Eip75B
NM_168756	chr3L	17952161	17999821	Eip75B
NM_168755	chr3L	17953357	18059598	Eip75B
NM_079409	chr3L	17952161	17971439	Eip75B
NM_001300176	chr3L	18600149	18617943	CG13380
NM_001259893	chr3L	17950952	18064696	Eip75B
NM_001259892	chr3L	17953357	18061453	Eip75B
NM_001007096	chr3L	19750942	19793569	CG42637
NM_001007095	chr3L	19750942	19793569	CG42637
NM_001170004	chr3L	19750942	19793569	Gyc76C
NM_001170003	chr3L	19750942	19793569	Gyc76C
NM_001144509	chr3L	19650505	19663664	tey
NM_001144498	chr3L	19106842	19138975	CG14082
NM_176360	chr3L	19340320	19412912	CG32206
NM_168794	chr3L	19340320	19412912	CG32206
NM_140883	chr3L	19650817	19663664	tey
NM_140842	chr3L	19266472	19268913	CG9629
NM_140836	chr3L	19105380	19138975	CG14082
NM_080049	chr3L	19003740	19045449	nkd
NM_001275134	chr3L	19750942	19793569	Gyc76C
NM_001275131	chr3L	19650817	19664104	tey
NM_001275130	chr3L	19650505	19663664	tey
NM_001275106	chr3L	19106842	19138975	CG14082
NM_001275101	chr3L	19003740	19045449	nkd
NM_001275100	chr3L	19003740	19045449	nkd
NM_001170011	chr3L	20445157	20450580	CG5910
NM_001144514	chr3L	20149613	20198317	CG42674
NM_001144513	chr3L	20149613	20198317	CG42674
NM_001144512	chr3L	20149613	20198317	CG42674
NM_140969	chr3L	20442418	20450580	CG5910
NM_140925	chr3L	20149613	20198317	CG42674
NM_079466	chr3L	20839095	20841576	CSN3
NM_079456	chr3L	20313631	20316577	alphaSnap
NM_001275162	chr3L	20149613	20185385	CG42674
NM_001275161	chr3L	20149613	20198317	CG42674
NM_001202208	chr3L	20149613	20198317	CG42674
NR_073957	chr3L	20315133	20317283	CR43875
NM_001043154	chr3L	21879576	21932702	mub
NM_001170022	chr3L	21879576	21924114	mub
NM_001316446	chr3L	21879576	21932702	mub
NM_206423	chr3L	21879576	21932702	mub
NM_206415	chr3L	21494018	21497494	Hr78
NM_168946	chr3L	21844787	21926699	mub
NM_168937	chr3L	21745358	21770534	Syn1
NM_168908	chr3L	21494067	21497494	Hr78
NM_168907	chr3L	21494067	21497494	Hr78
NM_141104	chr3L	21757156	21758046	CG14564
NM_141083	chr3L	21626265	21628316	CG11306
NM_079484	chr3L	21879576	21926699	mub
NM_079481	chr3L	21745358	21770534	Syn1
NM_079479	chr3L	21494018	21497494	Hr78
NM_079471	chr3L	21226918	21266503	Eip78C
NM_079469	chr3L	21075580	21131159	ko
NM_001275269	chr3L	21879576	21926225	mub
NM_001275268	chr3L	21844787	21932702	mub
NM_001275263	chr3L	21745358	21770534	Syn1
NM_001275262	chr3L	21745358	21770534	Syn1
NM_001275253	chr3L	21625805	21628571	CG11306
NM_001259947	chr3L	21844787	21926699	mub
NM_001259946	chr3L	21879576	21924114	mub
NM_001259945	chr3L	21879576	21924114	mub
NM_001259944	chr3L	21844787	21924114	mub
NM_001259934	chr3L	21226608	21265106	Eip78C
NM_001259933	chr3L	21226608	21265613	Eip78C
NM_001202223	chr3L	21494018	21496941	Hr78
NM_001202222	chr3L	21494018	21497183	Hr78
NM_001014600	chr3L	22669955	22680034	CG14457
NM_001104190	chr3L	22273984	22284335	Srpk79D
NM_168964	chr3L	22795976	22824835	jim
NM_168948	chr3L	22136089	22242792	olf413
NM_143699	chr3L	22789232	22835194	jim
NM_141144	chr3L	22669955	22680034	CG14457
NM_141130	chr3L	22277363	22284335	Srpk79D
NM_001275294	chr3L	22795976	22833388	jim
NM_001275293	chr3L	22795976	22824835	jim
NM_001275292	chr3L	22795976	22835194	jim
NM_001275284	chr3L	22669955	22680034	CG14457
NM_001275281	chr3L	22277712	22284335	Srpk79D
NM_001275280	chr3L	22277712	22284335	Srpk79D
NM_001275279	chr3L	22277374	22284335	Srpk79D
NM_001275275	chr3L	22136089	22247702	olf413
NM_001259959	chr3L	22789232	22824835	jim
NM_001259953	chr3L	22277712	22283423	Srpk79D
NM_001259952	chr3L	22273984	22283423	Srpk79D
NM_001259951	chr3L	22273984	22284335	Srpk79D
NM_001259950	chr3L	22277712	22283423	Srpk79D
NM_001202232	chr3L	22273984	22284335	Srpk79D
NM_001202231	chr3L	22277363	22284335	Srpk79D
NM_001043170	chr3L	23839859	23986410	CG40470
NM_001043164	chr3L	23554592	23689640	AGO3
NM_001043163	chr3L	23554592	23689640	AGO3
NM_001043162	chr3L	23555924	23689640	AGO3
NM_001170027	chr3L	23555924	23649456	AGO3
NM_079495	chr3L	23318645	23338100	alpha-Cat
NM_001300225	chr3L	23318645	23338100	alpha-Cat
NM_001104200	chr3L	24324865	24401655	nvd
NM_001015188	chr3L	25798440	26013721	CG40178
NM_001015187	chr3L	25798440	26014112	CG40178
NM_001316486	chr3L	25236939	25670980	CG45782
NM_001276235	chr3L	25798440	26013721	CG40178
NM_001015151	chr3L	27279315	27421171	Dbp80
NM_001276241	chr3L	27279315	27422159	Dbp80
NM_001276240	chr3L	27279315	27422159	Dbp80
NM_001276239	chr3L	27279315	27422159	Dbp80
NM_001274253	chr3L	22427	26308	mthl8
NM_144069	chr3L	97627	98375	CG12483
NM_138155	chr3L	74485	75270	CG13405
NM_138154	chr3L	24172	26308	mthl8
NM_079144	chr3L	66429	68995	Lsp1gamma
NM_001259593	chr3L	73944	75332	CG13405
NM_001259591	chr3L	53872	54751	CG43149
NR_073902	chr3L	72195	73101	CR43988
NR_133139	chr3L	70850	71396	CR43150
NR_124738	chr3L	127320	127666	CR45400
NR_124737	chr3L	125420	125833	CR45402
NR_124736	chr3L	125008	125420	CR45401
NR_124735	chr3L	70503	71042	CR44511
NR_124734	chr3L	69137	69894	CR44510
NM_001103988	chr3L	232479	233351	CG34453
NM_001103987	chr3L	231680	232350	CG34454
NM_001103986	chr3L	152883	174517	p130CAS
NM_001043109	chr3L	182521	184424	CG34140
NM_001043108	chr3L	182521	184424	Mkp
NM_001043107	chr3L	182521	184424	Mkp
NM_001169835	chr3L	258405	259097	wac
NM_001169834	chr3L	238322	246912	E(bx)
NM_001169833	chr3L	233925	246912	E(bx)
NM_001169832	chr3L	176305	178635	Vdup1
NM_001169831	chr3L	160803	174517	p130CAS
NM_001144389	chr3L	171740	174517	p130CAS
NM_001144388	chr3L	171740	174517	p130CAS
NM_001144387	chr3L	146432	149056	CG6845
NM_001144386	chr3L	146432	149056	CG6845
NM_001274265	chr3L	258175	259097	wac
NM_001274264	chr3L	250228	257954	DIP2
NM_001274263	chr3L	250228	257954	DIP2
NM_001274262	chr3L	250228	257954	DIP2
NM_001274261	chr3L	233925	246912	E(bx)
NM_001274259	chr3L	233925	246912	E(bx)
NM_001274260	chr3L	233925	246912	E(bx)
NM_001274258	chr3L	233925	246912	E(bx)
NM_001274257	chr3L	207886	211457	CG7028
NM_001274256	chr3L	179922	182535	CG13875
NM_001274255	chr3L	176501	178963	Vdup1
NM_001031920	chr3L	217369	218058	Kaz1-ORFB
NM_206224	chr3L	238322	246912	E(bx)
NM_206223	chr3L	224105	225605	CG33229
NM_206222	chr3L	187206	199762	rno
NM_206221	chr3L	176501	178635	Vdup1
NM_167821	chr3L	247490	250305	mthl14
NM_167819	chr3L	233925	246912	E(bx)
NM_167817	chr3L	233925	246912	E(bx)
NM_167813	chr3L	217931	220721	pyx
NM_167810	chr3L	216691	218058	Kaz1-ORFB
NM_167809	chr3L	216624	218058	Kaz1-ORFB
NM_167799	chr3L	184625	186310	Mtch
NM_167798	chr3L	176501	178635	Vdup1
NM_167797	chr3L	171740	174517	p130CAS
NM_167796	chr3L	149678	152589	Dic61B
NM_167805	chr3L	212708	216479	CG16940
NM_167795	chr3L	141065	144054	Pdk1
NM_167804	chr3L	211635	212687	thoc7
NM_167794	chr3L	141254	145293	Pdk1
NM_167803	chr3L	202097	205809	Gk1
NM_167793	chr3L	141555	145293	Pdk1
NM_167792	chr3L	131811	145293	Pdk1
NM_167801	chr3L	200173	202152	mri
NM_167791	chr3L	131811	145293	Pdk1
NM_167800	chr3L	184625	186310	Mtch
NM_167789	chr3L	132732	144054	Pdk1
NM_138176	chr3L	258349	259097	wac
NM_138175	chr3L	250228	257954	DIP2
NM_138171	chr3L	217931	223069	pyx
NM_138169	chr3L	217369	218058	Kaz1-ORFB
NM_138170	chr3L	218067	218658	CG13877
NM_138168	chr3L	212708	216479	CG16940
NM_138167	chr3L	211635	212687	thoc7
NM_138166	chr3L	207886	211457	CG7028
NM_138165	chr3L	206133	207527	CG13876
NM_138164	chr3L	200173	202152	mri
NM_138163	chr3L	187985	199762	rno
NM_138161	chr3L	180291	182535	CG13875
NM_138160	chr3L	176501	178635	Vdup1
NM_138159	chr3L	175111	176228	CG7049
NM_138157	chr3L	149678	152589	Dic61B
NM_138156	chr3L	146432	149056	CG6845
NM_079916	chr3L	202104	205844	Gk1
NM_080383	chr3L	203729	205309	NitFhit
NM_080382	chr3L	131811	144642	Pdk1
NM_079145	chr3L	184625	186296	Mtch
NM_001299958	chr3L	223851	225605	CG33229
NM_001299957	chr3L	207183	211457	CG7028
NM_001299956	chr3L	207886	211457	CG7028
NM_001299955	chr3L	207886	211457	CG7028
NM_001299954	chr3L	200173	202152	mri
NM_001299953	chr3L	182521	184540	Mkp
NM_001299952	chr3L	182521	184424	Mkp
NM_001259599	chr3L	187206	199762	rno
NM_001259598	chr3L	184625	186310	Mtch
